"PaymentID","OfferID","BankID","PaymentMode"
"3831","38509","18",NULL
"3832","38510","18",NULL
"3833","38511","18",NULL
"3834","38524","16",NULL
"3835","38525","16",NULL
"3836","38526","16",NULL
"3837","38527","16",NULL
"3838","38528","16",NULL
"3839","38551","6",NULL
"3840","38567","18",NULL
"3841","38584","18",NULL
"3842","38603","3",NULL
"3843","38606","16",NULL
"3844","38638","16",NULL
"3845","38682","18",NULL
"3846","38733","4",NULL
"3847","38760","16",NULL
"3848","38792","18",NULL
"3849","38793","18",NULL
"3850","38795","18",NULL
"3851","38796","18",NULL
"3852","38797","18",NULL
"3853","38819","16",NULL
"3854","38820","16",NULL
"3855","38821","16",NULL
"3856","38822","16",NULL
"3857","38823","16",NULL
"3858","38825","16",NULL
"3859","38827","16",NULL
"3860","38829","16",NULL
"3861","38830","16",NULL
"3862","38831","16",NULL
"3863","38832","16",NULL
"3864","38833","16",NULL
"3865","38834","16",NULL
"3866","38835","16",NULL
"3867","38836","16",NULL
"3868","38837","16",NULL
"3869","38838","16",NULL
"3870","38839","16",NULL
"3871","38864","18",NULL
"3872","38956","-1","Any"
"3873","38979","18",NULL
"3874","38995","3",NULL
"3875","38997","18",NULL
"3876","39002","6",NULL
"3877","39004","6",NULL
"3878","39093","7",NULL
"3879","39095","18",NULL
"3880","39125","18",NULL
"3881","39167","4",NULL
"3882","39174","18",NULL
"3883","39175","18",NULL
"3884","39176","18",NULL
"3885","39177","18",NULL
"3886","39178","18",NULL
"3887","39179","18",NULL
"3888","39202","16",NULL
"3889","39204","16",NULL
"3890","39205","16",NULL
"3891","39207","16",NULL
"3892","39208","16",NULL
"3893","39209","16",NULL
"3894","39210","16",NULL
"3895","39211","16",NULL
"3896","39212","16",NULL
"3897","39214","16",NULL
"3898","39216","16",NULL
"3899","39217","16",NULL
"3900","39218","16",NULL
"3901","39219","16",NULL
"3902","39220","16",NULL
"3903","39243","18",NULL
"3904","39280","18",NULL
"3905","39282","-1","Any"
"3906","39319","9",NULL
"3907","39336","18",NULL
"3908","39360","18",NULL
"3909","39361","18",NULL
"3910","39378","3",NULL
"3911","39380","7",NULL
"3912","39428","18",NULL
"3913","39429","18",NULL
"3914","39442","16",NULL
"3915","39443","16",NULL
"3916","39444","16",NULL
"3917","39445","16",NULL
"3918","39446","16",NULL
"3919","39447","16",NULL
"3920","39448","16",NULL
"3921","39449","16",NULL
"3922","39452","16",NULL
"3923","39453","16",NULL
"3924","39454","16",NULL
"3925","39455","16",NULL
"3926","39456","16",NULL
"3927","39457","16",NULL
"3928","39458","16",NULL
"3929","39459","16",NULL
"3930","39532","3",NULL
"3931","39553","14",NULL
"3932","39556","7",NULL
"3933","39563","3",NULL
"3934","39564","3",NULL
"3935","39567","18",NULL
"3936","39607","18",NULL
"3937","39613","16",NULL
"3938","39614","16",NULL
"3939","39615","16",NULL
"3940","39616","16",NULL
"3941","39617","16",NULL
"3942","39619","16",NULL
"3943","39620","16",NULL
"3944","39679","6",NULL
"3945","39681","13",NULL
"3946","39683","6",NULL
"3947","39685","16",NULL
"3948","39693","18",NULL
"3949","39699","4",NULL
"3950","39715","18",NULL
"3951","39831","11",NULL
"3952","39832","6",NULL
"3953","39833","9",NULL
"3954","39834","5",NULL
"3955","39835","4",NULL
"3956","39836","6",NULL
"3957","39860","4",NULL
"3958","39893","18",NULL
"3959","39897","16",NULL
"3960","39898","16",NULL
"3961","39899","16",NULL
"3962","39900","16",NULL
"3963","39902","16",NULL
"3964","39903","16",NULL
"3965","39904","16",NULL
"3966","39933","13",NULL
"3967","39946","4",NULL
"3968","39983","4",NULL
"3969","40066","18",NULL
"3970","40109","16",NULL
"3971","40110","18",NULL
"3972","40112","-1","Any"
"3973","40113","-1","Any"
"3974","40127","6",NULL
"3975","40141","16",NULL
"3976","40143","16",NULL
"3977","40145","16",NULL
"3978","40146","16",NULL
"3979","40147","16",NULL
"3980","40148","16",NULL
"3981","40151","16",NULL
"3982","40189","16",NULL
"3983","40244","4",NULL
"3984","40315","18",NULL
"3985","40317","16",NULL
"3986","40318","16",NULL
"3987","40319","16",NULL
"3988","40320","16",NULL
"3989","40322","16",NULL
"3990","40323","16",NULL
"3991","40324","16",NULL
"3992","40325","16",NULL
"3993","40326","16",NULL
"3994","40327","16",NULL
"3995","40328","16",NULL
"3996","40364","7",NULL
"3997","40407","-1","Any"
"3998","40408","-1","Any"
"3999","40409","-1","Any"
"4000","40410","-1","Any"
"4001","40411","-1","Any"
"4002","40413","-1","Any"
"4003","40414","-1","Any"
"4004","40415","-1","Any"
"4005","40416","-1","Any"
"4006","40418","-1","Any"
"4007","40433","4",NULL
"4008","40434","6",NULL
"4009","40494","16",NULL
"4010","40497","9",NULL
"4011","40498","7",NULL
"4012","40499","4",NULL
"4013","40504","17",NULL
"4014","40507","11",NULL
"4015","40629","5",NULL
"4016","40630","3",NULL
"4017","40635","16",NULL
"4018","40698","16",NULL
"4019","40703","3",NULL
"4020","40704","4",NULL
"4021","40707","18",NULL
"4022","40824","9",NULL
"4023","40825","4",NULL
"4024","40826","3",NULL
"4025","40827","3",NULL
"4026","40828","7",NULL
"4027","40829","4",NULL
"4028","40830","12",NULL
"4029","40845","3",NULL
"4030","40851","6",NULL
"4031","40852","4",NULL
"4032","40925","18",NULL
"4033","40926","18",NULL
"4034","40927","18",NULL
"4035","40959","18",NULL
"4036","40974","3",NULL
"4037","40977","3",NULL
"4038","40978","3",NULL
"4039","40983","16",NULL
"4040","40984","16",NULL
"4041","40985","16",NULL
"4042","40986","16",NULL
"4043","40987","16",NULL
"4044","40988","16",NULL
"4045","40989","16",NULL
"4046","40990","16",NULL
"4047","40992","16",NULL
"4048","40994","16",NULL
"4049","40995","16",NULL
"4050","40996","16",NULL
"4051","40997","16",NULL
"4052","40998","16",NULL
"4053","40999","16",NULL
"4054","41000","16",NULL
"4055","41001","16",NULL
"4056","41002","16",NULL
"4057","41003","16",NULL
"4058","41004","16",NULL
"4059","41005","16",NULL
"4060","41006","16",NULL
"4061","41007","16",NULL
"4062","41008","16",NULL
"4063","41009","16",NULL
"4064","41010","16",NULL
"4065","41011","16",NULL
"4066","41012","16",NULL
"4067","41014","16",NULL
"4068","41015","16",NULL
"4069","41016","16",NULL
"4070","41017","16",NULL
"4071","41018","16",NULL
"4072","41019","16",NULL
"4073","41020","16",NULL
"4074","41168","4",NULL
"4075","41169","6",NULL
"4076","41180","16",NULL
"4077","41237","6",NULL
"4078","41238","6",NULL
"4079","41240","6",NULL
"4080","41243","6",NULL
"4081","41249","6",NULL
"4082","41250","6",NULL
"4083","41252","16",NULL
"4084","41281","15",NULL
"4085","41319","3",NULL
"4086","41332","18",NULL
"4087","41343","5",NULL
"4088","41344","16",NULL
"4089","41352","18",NULL
"4090","41369","3",NULL
"4091","41372","16",NULL
"4092","41396","3",NULL
"4093","41408","9",NULL
"4094","41487","4",NULL
"4095","41488","7",NULL
"4096","41489","4",NULL
"4097","41491","9",NULL
"4098","41492","7",NULL
"4099","41493","6",NULL
"4100","41497","16",NULL
"4101","41498","16",NULL
"4102","41500","16",NULL
"4103","41501","16",NULL
"4104","41504","16",NULL
"4105","41505","16",NULL
"4106","41506","16",NULL
"4107","41507","16",NULL
"4108","41508","16",NULL
"4109","41509","16",NULL
"4110","41510","16",NULL
"4111","41511","16",NULL
"4112","41512","16",NULL
"4113","41513","16",NULL
"4114","41514","16",NULL
"4115","41515","16",NULL
"4116","41517","6",NULL
"4117","41520","8",NULL
"4118","41521","3",NULL
"4119","41522","4",NULL
"4120","41524","16",NULL
"4121","41525","3",NULL
"4122","41556","11",NULL
"4123","41563","7",NULL
"4124","41564","7",NULL
"4125","41565","12",NULL
"4126","41582","3",NULL
"4127","41583","3",NULL
"4128","41584","3",NULL
"4129","41678","3",NULL
"4130","41688","3",NULL
"4131","41713","4",NULL
"4132","41716","17",NULL
"4133","41719","4",NULL
"4134","41793","11",NULL
"4135","41795","8",NULL
"4136","41796","5",NULL
"4137","41797","4",NULL
"4138","41798","3",NULL
"4139","41810","18",NULL
"4140","41835","6",NULL
"4141","41921","19",NULL
"4142","41928","3",NULL
"4143","41940","3",NULL
"4144","41941","4",NULL
"4145","41942","5",NULL
"4146","41943","14",NULL
"4147","41944","9",NULL
"4148","41945","8",NULL
"4149","41946","6",NULL
"4150","41947","7",NULL
"4151","41952","4",NULL
"4152","41953","4",NULL
"4153","41954","3",NULL
"4154","41955","14",NULL
"4155","41956","14",NULL
"4156","41957","8",NULL
"4157","41958","3",NULL
"4158","41959","13",NULL
"4159","41960","6",NULL
"4160","41961","6",NULL
"4161","41962","7",NULL
"4162","41963","7",NULL
"4163","41964","9",NULL
"4164","41965","9",NULL
"4165","41970","4",NULL
"4166","41971","8",NULL
"4167","41972","14",NULL
"4168","41973","5",NULL
"4169","41974","13",NULL
"4170","41975","6",NULL
"4171","41976","3",NULL
"4172","41977","7",NULL
"4173","41978","9",NULL
"4174","41983","13",NULL
"4175","41984","5",NULL
"4176","41985","5",NULL
"4177","41986","8",NULL
"4178","41993","18",NULL
"4179","41994","18",NULL
"4180","41995","18",NULL
"4181","41996","18",NULL
"4182","42012","16",NULL
"4183","42013","16",NULL
"4184","42014","16",NULL
"4185","42015","16",NULL
"4186","42016","16",NULL
"4187","42019","16",NULL
"4188","42020","16",NULL
"4189","42021","16",NULL
"4190","42022","16",NULL
"4191","42023","16",NULL
"4192","42024","16",NULL
"4193","42025","16",NULL
"4194","42026","16",NULL
"4195","42027","16",NULL
"4196","42028","16",NULL
"4197","42029","16",NULL
"4198","42030","16",NULL
"4199","42031","16",NULL
"4200","42033","16",NULL
"4201","42034","16",NULL
"4202","42035","16",NULL
"4203","42036","16",NULL
"4204","42037","16",NULL
"4205","42038","16",NULL
"4206","42039","16",NULL
"4207","42040","16",NULL
"4208","42041","16",NULL
"4209","42042","16",NULL
"4210","42043","16",NULL
"4211","42044","16",NULL
"4212","42045","16",NULL
"4213","42046","16",NULL
"4214","42050","16",NULL
"4215","42134","3",NULL
"4216","42223","4",NULL
"4217","42224","6",NULL
"4218","42239","18",NULL
"4219","42240","5",NULL
"4220","42253","18",NULL
"4221","42281","3",NULL
"4222","42319","6",NULL
"4223","42324","13",NULL
"4224","42383","5",NULL
"4225","42416","18",NULL
"4226","42417","18",NULL
"4227","42437","16",NULL
"4228","42525","17",NULL
"4229","42525","19",NULL
"4230","42528","18",NULL
"4231","42566","16",NULL
"4232","42567","18",NULL
"4233","42592","-1","Any"
"4234","42599","3",NULL
"4235","42607","8",NULL
"4236","42609","4",NULL
"4237","42687","5",NULL
"4238","42692","16",NULL
"4239","42711","4",NULL
"4240","42713","3",NULL
"4241","42714","7",NULL
"4242","42736","15",NULL
"4243","42772","18",NULL
"4244","42773","18",NULL
"4245","42787","16",NULL
"4246","42788","16",NULL
"4247","42789","16",NULL
"4248","42825","15",NULL
"4249","42848","7",NULL
"4250","42850","7",NULL
"4251","42853","12",NULL
"4252","42874","8",NULL
"4253","42878","8",NULL
"4254","42909","5",NULL
"4255","42954","6",NULL
"4256","42978","7",NULL
"4257","42981","18",NULL
"4258","42982","18",NULL
"4259","42989","16",NULL
"4260","42990","16",NULL
"4261","42991","16",NULL
"4262","43028","6",NULL
"4263","43058","16",NULL
"4264","43120","3",NULL
"4265","43159","18",NULL
"4266","43300","15",NULL
"4267","43336","6",NULL
"4268","43418","3",NULL
"4269","43438","18",NULL
"4270","43446","16",NULL
"4271","43447","16",NULL
"4272","43448","16",NULL
"4273","43563","6",NULL
"4274","43684","19",NULL
"4275","43721","18",NULL
"4276","43722","18",NULL
"4277","43723","18",NULL
"4278","43759","16",NULL
"4279","43759","17",NULL
"4280","43761","16",NULL
"4281","43762","16",NULL
"4282","43815","18",NULL
"4283","43826","12",NULL
"4284","43827","7",NULL
"4285","43838","3",NULL
"4286","43841","7",NULL
"4287","43877","16",NULL
"4288","43887","-1","Any"
"4289","43928","6",NULL
"4290","43935","3",NULL
"4291","43989","18",NULL
"4292","43990","16",NULL
"4293","44062","19",NULL
"4294","44079","6",NULL
"4295","44080","18",NULL
"4296","44081","18",NULL
"4297","44082","18",NULL
"4298","44083","18",NULL
"4299","44084","6",NULL
"4300","44085","6",NULL
"4301","44087","6",NULL
"4302","44088","6",NULL
"4303","44118","16",NULL
"4304","44119","16",NULL
"4305","44120","16",NULL
"4306","44121","16",NULL
"4307","44122","16",NULL
"4308","44123","16",NULL
"4309","44202","6",NULL
"4310","44204","4",NULL
"4311","44225","16",NULL
"4312","44262","16",NULL
"4313","44266","16",NULL
"4314","44298","16",NULL
"4315","44300","6",NULL
"4316","44319","8",NULL
"4317","44323","6",NULL
"4318","44371","8",NULL
"4319","44372","3",NULL
"4320","44385","16",NULL
"4321","44387","16",NULL
"4322","44393","8",NULL
"4323","44398","18",NULL
"4324","44399","16",NULL
"4325","44422","16",NULL
"4326","44494","4",NULL
"4327","44638","19",NULL
"4328","44672","16",NULL
"4329","44673","16",NULL
"4330","44674","16",NULL
"4331","44675","16",NULL
"4332","44676","16",NULL
"4333","44677","16",NULL
"4334","44678","16",NULL
"4335","44679","16",NULL
"4336","44723","12",NULL
"4337","44726","12",NULL
"4338","44727","7",NULL
"4339","44738","6",NULL
"4340","44796","4",NULL
"4341","44802","6",NULL
"4342","44812","16",NULL
"4343","44837","16",NULL
"4344","44853","6",NULL
"4345","44854","6",NULL
"4346","44928","18",NULL
"4347","45016","16",NULL
"4348","45070","5",NULL
"4349","45079","6",NULL
"4350","45101","16",NULL
"4351","45104","16",NULL
"4352","45206","18",NULL
"4353","45207","18",NULL
"4354","45210","6",NULL
"4355","45211","6",NULL
"4356","45212","6",NULL
"4357","45213","6",NULL
"4358","45227","16",NULL
"4359","45229","16",NULL
"4360","45335","3",NULL
"4361","45337","4",NULL
"4362","45422","4",NULL
"4363","45436","18",NULL
"4364","45491","16",NULL
"4365","45536","6",NULL
"4366","45540","3",NULL
"4367","45542","6",NULL
"4368","45576","3",NULL
"4369","45585","4",NULL
"4370","45594","6",NULL
"4371","45595","6",NULL
"4372","45596","6",NULL
"4373","45597","6",NULL
"4374","45598","6",NULL
"4375","45603","5",NULL
"4376","45604","6",NULL
"4377","45612","6",NULL
"4378","45646","16",NULL
"4379","45649","16",NULL
"4380","45669","18",NULL
"4381","45672","18",NULL
"4382","45687","3",NULL
"4383","45689","11",NULL
"4384","45690","4",NULL
"4385","45700","5",NULL
"4386","45701","8",NULL
"4387","45725","3",NULL
"4388","45726","4",NULL
"4389","45727","9",NULL
"4390","45728","6",NULL
"4391","45729","7",NULL
"4392","45731","5",NULL
"4393","45732","8",NULL
"4394","45733","14",NULL
"4395","45841","5",NULL
"4396","45842","8",NULL
"4397","45870","9",NULL
"4398","45871","4",NULL
"4399","45872","8",NULL
"4400","45873","4",NULL
"4401","45874","5",NULL
"4402","45875","7",NULL
"4403","45876","6",NULL
"4404","45877","13",NULL
"4405","45878","13",NULL
"4406","45879","9",NULL
"4407","45880","4",NULL
"4408","45881","8",NULL
"4409","45882","4",NULL
"4410","45883","3",NULL
"4411","45884","8",NULL
"4412","45885","6",NULL
"4413","45886","3",NULL
"4414","45887","5",NULL
"4415","45888","5",NULL
"4416","45889","9",NULL
"4417","45890","6",NULL
"4418","45891","7",NULL
"4419","45892","7",NULL
"4420","45893","8",NULL
"4421","45894","5",NULL
"4422","45895","13",NULL
"4423","45896","4",NULL
"4424","45897","6",NULL
"4425","45898","7",NULL
"4426","45899","3",NULL
"4427","45900","8",NULL
"4428","45901","9",NULL
"4429","45902","6",NULL
"4430","45903","3",NULL
"4431","45904","9",NULL
"4432","45905","7",NULL
"4433","45906","5",NULL
"4434","45907","13",NULL
"4435","45916","18",NULL
"4436","45917","18",NULL
"4437","45918","18",NULL
"4438","45920","6",NULL
"4439","45921","6",NULL
"4440","45922","6",NULL
"4441","45924","6",NULL
"4442","45949","16",NULL
"4443","45951","16",NULL
"4444","45952","16",NULL
"4445","45953","16",NULL
"4446","45954","16",NULL
"4447","45955","16",NULL
"4448","45956","16",NULL
"4449","45957","16",NULL
"4450","45959","16",NULL
"4451","45960","16",NULL
"4452","45961","16",NULL
"4453","46061","12",NULL
"4454","46074","12",NULL
"4455","46076","8",NULL
"4456","46078","5",NULL
"4457","46080","3",NULL
"4458","46081","3",NULL
"4459","46086","16",NULL
"4460","46091","8",NULL
"4461","46114","16",NULL
"4462","46137","13",NULL
"4463","46158","4",NULL
"4464","46162","16",NULL
"4465","46166","6",NULL
"4466","46178","18",NULL
"4467","46219","18",NULL
"4468","46235","3",NULL
"4469","46247","4",NULL
"4470","46248","4",NULL
"4471","46249","4",NULL
"4472","46250","18",NULL
"4473","46251","18",NULL
"4474","46252","18",NULL
"4475","46255","16",NULL
"4476","46256","16",NULL
"4477","46257","16",NULL
"4478","46258","16",NULL
"4479","46259","16",NULL
"4480","46260","16",NULL
"4481","46262","16",NULL
"4482","46314","12",NULL
"4483","46329","-1","Any"
"4484","46331","-1","Any"
"4485","46332","-1","Any"
"4486","46338","6",NULL
"4487","46344","13",NULL
"4488","46380","9",NULL
"4489","46382","7",NULL
"4490","46383","3",NULL
"4491","46408","6",NULL
"4492","46441","16",NULL
"4493","46451","18",NULL
"4494","46497","5",NULL
"4495","46530","13",NULL
"4496","46531","6",NULL
"4497","46532","3",NULL
"4498","46533","4",NULL
"4499","46534","8",NULL
"4500","46535","7",NULL
"4501","46536","4",NULL
"4502","46537","9",NULL
"4503","46538","4",NULL
"4504","46539","8",NULL
"4505","46540","3",NULL
"4506","46541","3",NULL
"4507","46542","8",NULL
"4508","46543","5",NULL
"4509","46544","5",NULL
"4510","46545","13",NULL
"4511","46546","13",NULL
"4512","46547","13",NULL
"4513","46548","6",NULL
"4514","46549","6",NULL
"4515","46550","9",NULL
"4516","46551","9",NULL
"4517","46552","7",NULL
"4518","46553","7",NULL
"4519","46564","18",NULL
"4520","46569","16",NULL
"4521","46570","16",NULL
"4522","46571","16",NULL
"4523","46572","16",NULL
"4524","46679","3",NULL
"4525","46732","16",NULL
"4526","46814","18",NULL
"4527","46870","18",NULL
"4528","46884","16",NULL
"4529","46885","16",NULL
"4530","46886","16",NULL
"4531","46990","-1","Any"
"4532","46992","-1","Any"
"4533","47007","7",NULL
"4534","47035","3",NULL
"4535","47060","16",NULL
"4536","47113","18",NULL
"4537","47114","18",NULL
"4538","47161","4",NULL
"4539","47162","7",NULL
"4540","47163","12",NULL
"4541","47178","3",NULL
"4542","47179","3",NULL
"4543","47180","3",NULL
"4544","47181","3",NULL
"4545","47182","3",NULL
"4546","47194","-1","Any"
"4547","47216","3",NULL
"4548","47303","16",NULL
"4549","47356","-1","Any"
"4550","47357","-1","Any"
"4551","47358","-1","Any"
"4552","47361","-1","Any"
"4553","47362","-1","Any"
"4554","47370","8",NULL
"4555","47410","6",NULL
"4556","47411","6",NULL
"4557","47420","3",NULL
"4558","47425","3",NULL
"4559","47426","3",NULL
"4560","47427","3",NULL
"4561","47428","3",NULL
"4562","47475","7",NULL
"4563","47476","7",NULL
"4564","47548","4",NULL
"4565","47556","18",NULL
"4566","47562","16",NULL
"4567","47565","16",NULL
"4568","47681","8",NULL
"4569","47691","16",NULL
"4570","47692","3",NULL
"4571","47701","16",NULL
"4572","47713","16",NULL
"4573","47747","6",NULL
"4574","47750","16",NULL
"4575","47823","12",NULL
"4576","47824","4",NULL
"4577","47825","7",NULL
"4578","47826","4",NULL
"4579","47832","3",NULL
"4580","47834","6",NULL
"4581","47837","6",NULL
"4582","47845","8",NULL
"4583","47851","8",NULL
"4584","47857","6",NULL
"4585","47858","6",NULL
"4586","47879","16",NULL
"4587","47931","-1","Any"
"4588","47933","-1","Any"
"4589","47934","-1","Any"
"4590","47935","-1","Any"
"4591","47936","-1","Any"
"4592","47973","6",NULL
"4593","48028","16",NULL
"4594","48056","12",NULL
"4595","48057","4",NULL
"4596","48058","3",NULL
"4597","48059","7",NULL
"4598","48060","3",NULL
"4599","48088","3",NULL
"4600","48127","6",NULL
"4601","48164","-1","Cash"
"4602","48165","-1","Any"
"4603","48166","-1","Any"
"4604","48169","3",NULL
"4605","48203","17",NULL
"4606","48207","17",NULL
"4607","48240","6",NULL
"4608","48245","3",NULL
"4609","48246","4",NULL
"4610","48252","-1","Any"
"4611","48253","-1","Any"
"4612","48254","-1","Any"
"4613","48256","-1","Any"
"4614","48289","3",NULL
"4615","48379","4",NULL
"4616","48418","-1","Any"
"4617","48420","17",NULL
"4618","48421","17",NULL
"4619","48426","4",NULL
"4620","48439","6",NULL
"4621","48441","5",NULL
"4622","48451","6",NULL
"4623","48466","16",NULL
"4624","48483","16",NULL
"4625","48508","16",NULL
"4626","48509","16",NULL
"4627","48533","4",NULL
"4628","48534","4",NULL
"4629","48544","12",NULL
"4630","48559","8",NULL
"4631","48560","-1","Any"
"4632","48563","-1","Any"
"4633","48564","-1","Any"
"4634","48566","-1","Any"
"4635","48567","-1","Any"
"4636","48569","-1","Any"
"4637","48570","-1","Any"
"4638","48572","-1","Any"
"4639","48573","-1","Any"
"4640","48575","-1","Any"
"4641","48579","-1","Any"
"4642","48580","-1","Any"
"4643","48583","-1","Any"
"4644","48584","-1","Any"
"4645","48585","-1","Any"
"4646","48586","-1","Any"
"4647","48592","-1","Any"
"4648","48594","-1","Any"
"4649","48595","-1","Any"
"4650","48646","6",NULL
"4651","48660","6",NULL
"4652","48661","5",NULL
"4653","48690","3",NULL
"4654","48691","3",NULL
"4655","48801","4",NULL
"4656","48802","4",NULL
"4657","48803","12",NULL
"4658","48804","7",NULL
"4659","48840","18",NULL
"4660","48841","18",NULL
"4661","48886","16",NULL
"4662","48926","4",NULL
"4663","48941","8",NULL
"4664","48960","3",NULL
"4665","48978","4",NULL
"4666","48979","4",NULL
"4667","48980","4",NULL
"4668","48981","4",NULL
"4669","48983","4",NULL
"4670","48988","16",NULL
"4671","48989","4",NULL
"4672","48991","4",NULL
"4673","48992","4",NULL
"4674","48993","4",NULL
"4675","48994","4",NULL
"4676","48995","4",NULL
"4677","48996","4",NULL
"4678","49045","3",NULL
"4679","49092","16",NULL
"4680","49093","16",NULL
"4681","49094","16",NULL
"4682","49148","3",NULL
"4683","49156","-1","Any"
"4684","49157","-1","Any"
"4685","49158","-1","Any"
"4686","49159","-1","Any"
"4687","49161","-1","Any"
"4688","49162","-1","Any"
"4689","49163","-1","Any"
"4690","49164","-1","Any"
"4691","49165","-1","Any"
"4692","49166","-1","Any"
"4693","49172","-1","Any"
"4694","49173","-1","Any"
"4695","49175","-1","Any"
"4696","49177","-1","Any"
"4697","49178","-1","Any"
"4698","49179","-1","Cash"
"4699","49180","-1","Any"
"4700","49181","-1","Any"
"4701","49182","-1","Any"
"4702","49195","8",NULL
"4703","49248","6",NULL
"4704","49274","3",NULL
"4705","49346","16",NULL
"4706","49412","8",NULL
"4707","49413","8",NULL
"4708","49477","4",NULL
"4709","49502","3",NULL
"4710","49526","6",NULL
"4711","49527","6",NULL
"4712","49544","-1","Any"
"4713","49546","-1","Any"
"4714","49547","-1","Any"
"4715","49548","-1","Any"
"4716","49550","-1","Any"
"4717","49551","-1","Any"
"4718","49553","-1","Any"
"4719","49555","-1","Any"
"4720","49558","-1","Any"
"4721","49559","-1","Any"
"4722","49560","-1","Any"
"4723","49563","-1","Any"
"4724","49564","-1","Any"
"4725","49565","-1","Any"
"4726","49566","-1","Any"
"4727","49567","-1","Any"
"4728","49568","-1","Any"
"4729","49569","-1","Any"
"4730","49572","-1","Any"
"4731","49573","-1","Any"
"4732","49574","-1","Any"
"4733","49577","-1","Any"
"4734","49578","-1","Any"
"4735","49579","-1","Any"
"4736","49580","-1","Any"
"4737","49581","-1","Any"
"4738","49603","4",NULL
"4739","49649","18",NULL
"4740","49668","3",NULL
"4741","49704","18",NULL
"4742","49714","3",NULL
"4743","49718","12",NULL
"4744","49719","12",NULL
"4745","49720","12",NULL
"4746","49736","18",NULL
"4747","49740","3",NULL
"4748","49741","7",NULL
"4749","49762","12",NULL
"4750","49767","12",NULL
"4751","49775","12",NULL
"4752","49778","12",NULL
"4753","49794","18",NULL
"4754","49839","17",NULL
"4755","49887","18",NULL
"4756","49888","18",NULL
"4757","49889","18",NULL
"4758","49890","18",NULL
"4759","49891","18",NULL
"4760","49892","18",NULL
"4761","49893","18",NULL
"4762","49906","16",NULL
"4763","49907","16",NULL
"4764","49908","16",NULL
"4765","49909","16",NULL
"4766","49910","16",NULL
"4767","49911","16",NULL
"4768","49912","16",NULL
"4769","49914","16",NULL
"4770","49915","16",NULL
"4771","49916","16",NULL
"4772","49917","16",NULL
"4773","49919","16",NULL
"4774","49920","16",NULL
"4775","49921","16",NULL
"4776","49973","8",NULL
"4777","49984","6",NULL
"4778","50002","3",NULL
"4779","50019","4",NULL
"4780","50030","-1","Any"
"4781","50031","-1","Any"
"4782","50033","-1","Any"
"4783","50034","-1","Any"
"4784","50078","7",NULL
"4785","50083","7",NULL
"4786","50106","12",NULL
"4787","50111","18",NULL
"4788","50129","4",NULL
"4789","50208","13",NULL
"4790","50209","7",NULL
"4791","50210","9",NULL
"4792","50211","6",NULL
"4793","50212","5",NULL
"4794","50213","9",NULL
"4795","50216","4",NULL
"4796","50217","8",NULL
"4797","50220","5",NULL
"4798","50221","3",NULL
"4799","50246","16",NULL
"4800","50247","16",NULL
"4801","50248","16",NULL
"4802","50378","-1","Any"
"4803","50379","-1","Any"
"4804","50427","12",NULL
"4805","50428","4",NULL
"4806","50429","19",NULL
"4807","50430","7",NULL
"4808","50431","4",NULL
"4809","50445","16",NULL
"4810","50446","16",NULL
"4811","50478","-1","Any"
"4812","50479","-1","Any"
"4813","50480","-1","Any"
"4814","50481","-1","Any"
"4815","50482","-1","Any"
"4816","50484","-1","Any"
"4817","50486","-1","Any"
"4818","50488","-1","Any"
"4819","50490","-1","Any"
"4820","50491","-1","Any"
"4821","50506","6",NULL
"4822","50507","6",NULL
"4823","50538","6",NULL
"4824","50548","6",NULL
"4825","50554","7",NULL
"4826","50565","3",NULL
"4827","50583","4",NULL
"4828","50584","4",NULL
"4829","50593","4",NULL
"4830","50594","4",NULL
"4831","50662","9",NULL
"4832","50664","4",NULL
"4833","50666","8",NULL
"4834","50667","5",NULL
"4835","50668","6",NULL
"4836","50669","4",NULL
"4837","50670","13",NULL
"4838","50671","6",NULL
"4839","50672","3",NULL
"4840","50673","9",NULL
"4841","50674","4",NULL
"4842","50675","8",NULL
"4843","50676","5",NULL
"4844","50677","7",NULL
"4845","50678","6",NULL
"4846","50679","6",NULL
"4847","50680","8",NULL
"4848","50681","13",NULL
"4849","50682","6",NULL
"4850","50683","5",NULL
"4851","50684","4",NULL
"4852","50685","7",NULL
"4853","50687","3",NULL
"4854","50688","13",NULL
"4855","50689","8",NULL
"4856","50690","13",NULL
"4857","50691","7",NULL
"4858","50701","3",NULL
"4859","50702","4",NULL
"4860","50703","8",NULL
"4861","50704","6",NULL
"4862","50705","3",NULL
"4863","50706","3",NULL
"4864","50707","5",NULL
"4865","50708","13",NULL
"4866","50709","7",NULL
"4867","50710","7",NULL
"4868","50711","13",NULL
"4869","50712","3",NULL
"4870","50713","18",NULL
"4871","50714","18",NULL
"4872","50728","16",NULL
"4873","50801","-1","Any"
"4874","50802","-1","Any"
"4875","50805","-1","Any"
"4876","50806","-1","Any"
"4877","50862","12",NULL
"4878","50868","7",NULL
"4879","50869","9",NULL
"4880","50875","4",NULL
"4881","50876","4",NULL
"4882","50896","4",NULL
"4883","50897","7",NULL
"4884","50922","6",NULL
"4885","50923","4",NULL
"4886","50924","5",NULL
"4887","50925","8",NULL
"4888","50926","8",NULL
"4889","50927","13",NULL
"4890","50928","6",NULL
"4891","50929","4",NULL
"4892","50930","8",NULL
"4893","50931","5",NULL
"4894","50932","3",NULL
"4895","50933","3",NULL
