"ShopID","ShopName","Address","Landmark","Area","City","Pincode","Latitude","Longitude","State","StartTime","EndTime","OpenMonday","OpenTuesday","OpenWednesday","OpenThursday","OpenFriday","OpenSaturday","OpenSunday","CheckOpen","StorePhoneAreaCode","StorePhoneNumber","MerchantID","ShopAddDate","MallFlag","ShopActive","ShopSource","ShopSourceValue","ShopAddedBy","ShopEditedBy","ShopLastEdited"
"75","Classic Furnishing","Shreyas 113, J.P. Road","Opp. Navrang Talkies","Andheri West","Mumbai","400058","19.123676","72.843061","Maharashtra","10:00:00","21:00:00","1","1","1","1","1","1","1",NULL,NULL,"2226776178","1023","2015-10-21","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"76","Fashion House NX - Family Shop","Shop No 2 Kapoor Buildind J.P.Road","Near Navrang Cinema","Andheri West","Mumbai","400058","19.123352","72.84369","Maharashtra","10:30:00","21:30:00","1","1","1","1","0","1","1",NULL,NULL,"2226704149","1024","2015-10-21","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"77","Vision Tech optics & Contact Lens Clinic","2,Devi Ekveera Apartment","Old Nagardas Road","Andheri East","Mumbai","400069","19.120958","72.849968","Maharashtra","10:00:00","21:00:00","1","1","1","1","1","1","1",NULL,NULL,"226777688","1025","2015-10-21","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"78","All Right Shoes","Shop No 40-A/1,Sunderji Bhagwanji Bhatt Building","Old Nagardas Road","Andheri East","Mumbai","400069","19.124801","72.851697","Maharashtra","10:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"9892031644","1026","2015-10-21","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"80","Decent Womens Wear","Shop No 3-B, Building No 22, Amarjyoti ","Four Bunglows","Andheri West","Mumbai","400053","19.128203","72.825477","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"2226373264","1027","2015-10-21","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"81","Dhanraj boutiquee","4, Shanti Bhavan J.P.Road","Opp Ram Mandir","Andheri West","Mumbai","400058","19.122488","72.84526","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"986763560","1028","2015-10-21","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"82","Famous Optic","Shop No 09, Zehra apartment,","Behram Baug","Jogeshwari West","Mumbai","400102","19.144129","72.841247","Maharashtra","09:30:00","21:30:00","0","1","1","1","1","1","1",NULL,NULL,"9773534095","1030","2015-10-21","N",NULL,NULL,NULL,NULL,NULL,NULL
"84","Nuzhat Footwear","Shop No !-A, Hansanabad Building","Behram Baug","Jogeshwari West","Mumbai","400102","19.143633","72.839196","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"9619785078","1031","2015-10-21","N",NULL,NULL,NULL,NULL,NULL,NULL
"85","Shamshad Gadi Bhandar","Shop No 2, Near Metro Palace Hotel Behram Baug","Opp Farid Seekh Kabab","Jogeshwari West","Mumbai","400102","19.143298","72.837996","Maharashtra","10:00:00","22:30:00","1","1","1","1","1","1","1",NULL,NULL,"02226790869","1032","2015-10-21","N",NULL,NULL,NULL,NULL,NULL,NULL
"86","S-3 Collection","1, Jiwa Hirji Patel Compound","Behram Baug","Jogeshwari West","Mumbai","400102","19.143329","72.837112","Maharashtra","10:00:00","22:30:00","1","1","1","1","1","1","1",NULL,NULL,"9664825300","1033","2015-10-21","N",NULL,NULL,NULL,NULL,NULL,NULL
"87","Hilco optics","113, J.P.Road (Versova Road)","Near Santoshi Maa Temple","Andheri West","Mumbai","400058","19.123541","72.843197","Maharashtra","09:30:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,"2226776180","1034","2015-10-21","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"88","Maitri Material","Shop No 3,110  Narayan Bhuvan","J.P.Road","Andheri west","Mumbai","400058","19.123929","72.842979","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"2226776228","1035","2015-10-21","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"89","Kapil Enterprises","Shop No 46, Ground Floor Sunil Shopping Centre J.P.Road","Opp Navrang Theatre","Andheri West","Mumbai","400058","19.123991","72.842488","Maharashtra","10:30:00","20:30:00","1","1","1","1","0","1","1",NULL,NULL,"2226791536","1036","2015-10-21","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"90","Fashion House","Shop No 9, J.P.Road","Opp Ram Mandir","Andheri West","Mumbai","400058","19.122543","72.845158","Maharashtra","10:00:00","21:00:00","1","1","1","1","1","1","1",NULL,NULL,"2226704131","1037","2015-10-21","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"91","Chashma Ghar","A/03, Sakinaka Industrial Market, A. G. Link Road, Sakinaka Junction","Opp. Maharashtra Vajan Kata","Sakinaka","Mumbai","400072","19.103156","72.887531","Maharashtra","10:30:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"02228561919","1038","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"92","Solanki Furnishing & Mattresses","Shop No 2, Lalit kunj, Koldongri, Sahar Road",,"Andheri East","Mumbai","400069","19.116232","72.844421","Maharashtra","09:00:00","21:00:00","1","0","1","1","1","1","1",NULL,NULL,"2226827616","1039","2015-10-22","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"93","Bellariz Fashion","Shop No. 5, Harchusind, Bahar C.H.S, Behram Baug Rd, ",,"Jogeshwari West","Mumbai","400102","19.143937","72.841481","Maharashtra","10:00:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,"9769531131","1040","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"94","Aaraish - Islamic Dresses","Shop No 4, Dream Land Apartment, Near Ruby Hospital, Vaishali Nagar",,"Jogeshwari West","Mumbai","400102","19.1439878","72.8419898","Maharashtra","11:00:00","22:00:00","1","1","1","1","0","1","1",NULL,NULL,"9870434543","1041","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"95","Falak Boutique","Shop No. 7 Dreamland building, Vaishali Nagar",,"Jogeshwari West","Mumbai","400102","19.145075","72.843192","Maharashtra","11:00:00","22:00:00","1","1","1","1","0","1","1",NULL,NULL,"9892554621","1042","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"96","Zaiba optics","Behram Baug to Veera Desai Road,  Behram Baug","Near Behram Baug Police chowky","Jogeshwari West","Mumbai","400102","19.143008","72.842927","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"02232003620","1043","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"97","Zaiba Optics","Shop No 2, Nrendra CHS, S.V. Road, ","Below Orbit Eye Hospital","Jogeshwari West","Mumbai","400102","19.1436495","72.8403608","Maharashtra","00:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"02232238125","1043","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"98","Zaiba Optics","Shop No. 13, Belwalkar Wadi, M. G. Road",,"Goregaon West","Mumbai","400104","19.1630501","72.8371113","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"9920525525","1043","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"99","Magson Mens Wear","Gokul Arcade, Shop no. A/9, S.N. Marg","Next to Garware","Vile Parle East","Mumbai","400057","19.109852","72.852013","Maharashtra","11:00:00","21:00:00","1","0","1","1","1","1","1",NULL,NULL,"9172864999","1044","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"100","ALFIZA","Shop No. 1, 2, 3 Ganesh Nagar, New Link Road, Near Tandon garage","Opp. Evershine Gree tower","Jogeshwari West","Mumbai","400102","19.146388","72.833444","Maharashtra","10:30:00","22:00:00","1","1","1","1","1","0","1",NULL,NULL,"9619529228","1045","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"101","Sunrise Furniture","Shop No. 4, New Link Road","Opp. Evershine Building","Jogeshwari West","Mumbai","400102","19.146319","72.833646","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","0","1",NULL,NULL,"9702699568","1046","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"102","Indian Art","Shop No 5, New Link Road, Behram baug","Opp. Evershine Green","Jogeshwari West","Mumbai","400102","19.145958","72.834059","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","0","1",NULL,NULL,"9768031910","1047","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"103","Natural Living Furniture","Shop No 2 , New Link Road, Adarsh Nagar","opp. Raigad Military School","Jogeshwari West","Mumbai","400102","19.145918","72.834520","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","0","1",NULL,NULL,"9322831177","1048","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"104","Style Furniture","Shop No 7, New Link Road, ","Opp. Raigad military school","Jogeshwari West","Mumbai","400102","19.146031","72.834409","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","0","1",NULL,NULL,"9869662568","1049","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"105","Shivam Chairs","New Link Road, Behram baug","opp. Shiv Sai Mandir","Jogeshwari West","Mumbai","400102","19.145754","72.836469","Maharashtra","09:00:00","18:00:00","1","1","1","1","1","1","1",NULL,NULL,"9769656772","1050","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"106","Tirupati Gents & Boys Wear","Station Road, Near Hanuman Temple","opp. satelite shopping center","Jogeshwari East","Mumbai","400102","19.135489","72.850759","Maharashtra","09:00:00","22:30:00","1","0","1","1","1","1","1",NULL,NULL,"9920787198","1051","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"107","Siddhi Collection","Shop No 7, Satellite Shopping Center, Station Road",,"Jogeshwari East","Mumbai","400060","19.135481","72.850766","Maharashtra","09:30:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"9892673556","1052","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"108","Satyam Appliances","Shop no 14, Satellite Classic Shopping Center","Opp. Hanuman Mandir","Jogeshwari East","Mumbai","400060","19.135501","72.850822","Maharashtra","09:30:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"02265269944","1053","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"109","Anmol","Shop No 3, Dinbai Building, Station Road",,"Jogeshwari East","Mumbai","400060","19.135973","72.851537","Maharashtra","10:30:00","21:30:00","1","0","1","1","1","1","1",NULL,NULL,"02228395411","1054","2015-10-22","N",NULL,NULL,NULL,NULL,NULL,NULL
"110","Textile Emporium","146, J.P. Road","Near Andheri Station","Andheri West","Mumbai","400058","19.122385","72.845445","Maharashtra","09:30:00","21:30:00","1","1","1","1","0","1","1",NULL,NULL,"9867697292","1055","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"111","Allwyn Ready Made Garments","Shpo No 7, Neelkanth Chawl J.P.Road","Opp Ram Mandir","Andheri West","Mumbai","400058","19.122398","72.845415","Maharashtra","09:00:00","22:00:00","1","1","1","1","0","1","1",NULL,NULL,"9833869992","1056","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"112","Fitness Hub","Dubey Building Compound, Old Nagardas Road","Opp Allahabad bank","Andheri East","Mumbai","400069","19.123361","72.850903","Maharashtra","06:00:00","23:00:00","0","1","1","1","1","1","1",NULL,NULL,"9819165004","1057","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"113","Reshma Furnishing & Mattresses","Shop No 1, Blossom Park, S.V.Road","Opp Farooqh High School","Jogeshwari West","Mumbai","400102","19.132477","72.847823","Maharashtra","10:00:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,"9870786286","1058","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"114","A-One Collection","Shop No 3, Setelite Classic Shopping Centre","Station Road","Jogeshwari East","Mumbai","400060","19.135485","72.850743","Maharashtra","09:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"7738782843","1059","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"115","Rang Jyot Matching Centre","Jogeshwari Station Road","Near Munciple Market","Jogeshwari East","Mumbai","400060","19.135484","72.850753","Maharashtra","11:00:00","21:00:00","1","1","1","1","1","1","1",NULL,NULL,"9892947590","1060","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"116","Sajani Sarees NX","Shop No 4, Dastur Building Station Road","Near Bharat Bank","Jogeshwari East","Mumbai","400060","19.135922","72.851381","Maharashtra","09:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"9892566319","1061","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"117","Sajani Sarees","Shop No 4, Dastur Building Station Road","Near Bharat Bank","Jogeshwari East","Mumbai","400060","19.135922","72.851381","Maharashtra","09:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"9892566319","1061","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"118","Lucky Fashion","A-1, Swami Chawl, Station Road","Opp Kulkarni Hospital","Jogeshwari East","Mumbai","400060","19.136016","72.851864","Maharashtra","10:30:00","21:00:00","1","0","1","1","1","1","1",NULL,NULL,"9833671712","1062","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"119","Deepak Steel Centre","Caves Road","Opp Interlink Compound","Jogeshwari East","Mumbai","400060","19.136407","72.852781","Maharashtra","09:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"02228353599","1063","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"120","Kurti Point","Shop No. A-9, Gayatri Dham Shopping Center, M. G. Road ","Junction of Derasar Lane & M.G. Road","Ghatkopar East","Mumbai","400077","19.082735","72.905049","Maharashtra","11:00:00","21:00:00","1","0","1","1","1","1","1",NULL,NULL,"2225010735","1064","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"121","Little Baby","Hardevi Co-Op Society, Station Road","Opp Interlink Compound","Jogeshwari East","Mumbai","400060","19.136460","72.852878","Maharashtra","10:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"9892379592","1065","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"122","Eye Care","8. Paras Darshan, M.G. Road",,"Ghatkopar East","Mumbai","400077","19.082283","72.904737","Maharashtra","10:00:00","21:00:00","1","0","1","1","1","1","1",NULL,NULL,"2221026047","1066","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"123","Akshay Uniform","Shop No 1, Caves Road","Opp Bank of Baroda","Jogeshwari East","Mumbai","400060","19.136778","72.853639","Maharashtra","09:30:00","21:30:00","1","0","1","1","1","1","1",NULL,NULL,"9323908379","1067","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"124","VIP Park","5, Marvadi Building, M.G. Road","Opp. Deraser Lane","Ghatkopar East","Mumbai","400077","19.082688","72.904894","Maharashtra","10:00:00","21:00:00","1","1","1","1","1","1","1",NULL,NULL,"2221027936","1068","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"125","Cherish - Complete Mobile Shop","Shop. No. 10, Shree Krupa Building, Navroji Lane","Near Muni Suvrat Deraser","Ghatkopar West","Mumbai","400086","19.084535","72.904883","Maharashtra","10:00:00","21:00:00","1","1","1","1","1","1","1",NULL,NULL,"2225144844","1069","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"126","Satyam Collection","Dastur Building Station Road","Near SBI Bank","Jogeshwari East","Mumbai","400060","19.135939","72.851392","Maharashtra","09:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"9167115722","1070","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"127","One Look - Teens & Ladies Western Wear","Shop no. 4 Ratan Mahal, ","Near Ghatkopar Railway Station","Ghatkopar West","Mumbai","400086","19.0853576","72.9031073","Maharashtra","11:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"9821454535","1071","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"128","Satyam Collection","Dastur Building Station road","Opp SBI Bank","Jogeshwari East","Mumbai","400060","19.135939","72.851392","Maharashtra","09:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"9167115722","1070","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"129","Tip Top Shoe Co","Shop No. 6-7, Rajkamal, Shradhanand Road","Near Railway Station","Ghatkopar West","Mumbai","400086","19.084897","72.905406","Maharashtra","10:00:00","21:00:00","1","1","1","1","1","1","1",NULL,NULL,"2225160215","1072","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"130","Paduka family Footwear","Sadanand Rd, Near Hindu Maha Sabha Hospital","Opp. Milan Shopping center","Ghatkopar West","Mumbai","400086","19.0849","72.905839","Maharashtra","10:00:00","22:00:00","1","1","1","1","0","1","1",NULL,NULL,"8976919519","1074","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"131","Paduka Family Footwear","Sadanand Road, Opp. Milan shopping center","Near Hindu Mahasabha Hospital","Ghatkopar West","Mumbai","400086","19.0849","72.905839","Maharashtra","10:00:00","22:00:00","1","1","1","1","0","1","1",NULL,NULL,"8976919519","1074","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"132","Tipsy Collection","Shardanand Road, Near railway station","Opp. Hindu Mahasabha Hospital","Ghatkopar West","Mumbai","400086","19.0852863","72.9040984","Maharashtra","10:30:00","22:30:00","1","1","1","1","1","1","1",NULL,NULL,"9833592651","1076","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"133","Wadala Grih Vastu Bhandar","Shop No 4, Disendow Building Gufa Road",,"Jogeshwari East","Mumbai","400060","19.136610","72.853283","Maharashtra","09:00:00","21:00:00","1","0","1","1","1","1","0",NULL,NULL,"9867495784","1075","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"134","Mastikhor Collection","4, Arvind Villa","Opp. Railway station","Ghatkopar West","Mumbai","400086","19.08539","72.907226","Maharashtra","10:00:00","21:30:00","1","1","1","1","0","1","1",NULL,NULL,"225136366","1077","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"135","Shree Sateri Optics","Dalwai Compound Station Road","Near Western Exp Highway","Jogeshwari East","Mumbai","400060","19.136860","72.854394","Maharashtra","09:00:00","21:00:00","1","0","1","1","1","1","1",NULL,NULL,"7666050173","1078","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"136","KORRI ","Jai Moti Building, Hirachand Desai Road","Opp. New Post office","Ghatkopar West","Mumbai","400086","19.086649","72.907956","Maharashtra","10:10:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"2225113777","1079","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"137","KORRI","Shop No 3/4 Star Mall, Opp Plaza Cinema, N.C. Kelkar Road","Near Shivaji Mandir","Dadar West","Mumbai","400028","19.0256358","72.8401306","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"2224213777","1079","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"138","KORRI","Guru Prerna Building, Naik wadi, Shivaji Path",,"Thane West","Mumbai","400602","19.1886152","72.9746271","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"02225393777","1079","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"139","KORRI","Shop No 1 Prabhat Plaza, behind kalyan Jewelers, Station Road",,"Thane West","Thane","400601","19.190532","72.9744074","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"02225343777","1079","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"140","Mehul Opticians","Shop No 3, Dalwai Compound Gumpha Road","Near western Exp Highway","Jogeshwari East","Mumbai","400060","19.136392","72.854856","Maharashtra","10:30:00","09:00:00","0","1","1","1","1","1","1",NULL,NULL,"9820728383","1080","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"141","Fashion Palace","9 Laxmi Shopping Center","Near railway station","Ghatkopar West","Mumbai","400086","19.086669","72.907943","Maharashtra","10:00:00","22:00:00","1","1","1","1","0","1","1",NULL,NULL,"2225112058","1081","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"142","World Fashion","Shop No. 24, J. B. Road, Gopalji Devi Chowk","Opp. Bata Showroom","Ghatkopar West","Mumbai","400086","19.087653","72.907983","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"9833326896","1082","2015-10-23","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"143","Roop Sangam Family Shop","Caves Road","Near Bank of Barod","Jogeshwari East","Mumbai","400060","19.136609","72.853181","Maharashtra","09:30:00","21:30:00","1","0","1","1","1","1","1",NULL,NULL,"9004810055","1083","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"144","Clothes Corner","Shop No 2, Ground Floor Manek Niwas, Caves Road","Near jain Temple","Jogeshwari East","Mumbai","400060","19.136307","72.852498","Maharashtra","11:00:00","10:00:00","1","0","1","1","1","1","1",NULL,NULL,"8082040051","1084","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"145","Le Brog Shoes Centre","Shop No 3, Ayub Manzil Caves Road","Near Highway Bridge","Jogeshwari East","Mumbai","400060","19.136253","72.855012","Maharashtra","10:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"9987203111","1085","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"146","Comfort Foot Wear","Shop No 1, Dalwai Compound Caves Road","Near Jogeshwari Subway","Jogeshwari East","Mumbai","400060","19.136432","72.854912","Maharashtra","10:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"8652895915","1086","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"147","Lucky Steel Furnicture","Dalwai Compound, Sanjay Nagar","Near Jogeshwari  Highway Bridge","Jogeshwari East","Mumbai","400060","19.137438","72.855431","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"8767379467","1087","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"148","Metro Teilors & Clothiers","Sanjay Gandhi Nagar, Caves Road","Near Western Exp Hoghway","Jogeshwari East","Mumbai","400060","19.136251","72.855012","Maharashtra","10:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"9029524150","1088","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"149","Metro Tailors & Clothiers","Sajawat Building Achole Road","Near Sangam Medical Store","Nallasopara East","Thane","401209","19.41501","72.8222243","Maharashtra","10:00:00","22:00:00","1","1","1","1","1","1","1",NULL,NULL,"9224450391","1088","2015-10-23","N",NULL,NULL,NULL,NULL,NULL,NULL
"150","Kalpana Telecom","2, Sanjay Gandhi Nagar, Gumpha Raod","Nr. Western Express Highway","Jogeshwari East","Mumbai","400060","19.136290","72.855071","Maharashtra","10:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"02228383940","1089","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"151","S.A.Fashions","25/B, Suyog Co-op Housing society, Bimbisar Nagar","MHADA colony","Goregaon East","Mumbai","400065","19.0667206","72.8948302","Maharashtra","09:30:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"8898192023","1090","2015-10-28","N",NULL,NULL,NULL,NULL,"Monish","2016-02-09 00:00:00"
"152","S.A.Fashions","R/1, Dwarkamai Housing, D.M road,Vakola pipeline.","Behind Dr.Mehta clinic","Santacruz East","Mumbai","400055","19.0739609","72.8497287","Maharashtra","09:30:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"8898192023","1090","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"153","S.A.Fashions","Shop No.2 Deshmukh Chawl,Gandhi Nagar","E ward","Jogeshwari East","Mumbai","400060","19.136287","72.856344","Maharashtra","09:30:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"8898192023","1090","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"154","Sai Ganesh","Shop No.2, Kaamruddin chawl, Prem Nagar, Quarters colony road",,"Jogeshwari East","Mumbai","400060","19.135325","72.859238","Maharashtra","10:00:00","22:00:00","1","0","1","1","1","1","1",NULL,NULL,"9702619711","1091","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"155","FAB Furnishing","Shop No.14, Rizvi Park, S.V.Road","Besides Reliance Mall","Santacruz West","Mumbai","400054","19.088979","72.838313","Maharashtra","10:00:00","21:00:00","1","1","1","1","1","0","1",NULL,NULL,"9920393889","1092","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"156","Springwell","Shop No.E, India House No.1, August Kranti Marg.","Opposite Om Chamber","Santacruz West","Mumbai","400036","19.089297","72.838364","Maharashtra","10:00:00","20:00:00","1","1","1","1","1","1","1",NULL,NULL,"02266468000","1093","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"157","Natraj Luggage","Shop No.1, Poddar Chawl, S.V.Road.","Opposite Asha Parekh Hospital","Santacruz West","Mumbai","400054","19.082804","72.837964","Maharashtra","10:30:00","21:30:00","1","1","1","1","1","1","1",NULL,NULL,"02226051740","1094","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"158","Sequence","Shop No.4, Anju Shopping Centre, Tilak Road",,"Santacruz West","Mumbai","400054","19.0827756","72.8349459","Maharashtra","10:00:00","21:00:00","1","1","1","1","0","1","1",NULL,NULL,"02226493529","1095","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"159","Heniken","Triveni CHS, Shop No.2 & 3, S.V.ROAD",,"Santacruz West","Mumbai","400054","19.0815401","72.8359323","Maharashtra","10:30:00","21:00:00","1","1","1","1","1","1","1",NULL,NULL,"02226493129","1096","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"160","DMV Khatri","Shop No.1,Bombay Bazar Building,Stn. Road.",,"Santacruz West","Mumbai","400054","19.080810","72.839298","Maharashtra","10:00:00","20:30:00","1","0","1","1","0","1","1",NULL,NULL,"02226104998","1097","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"161","DMV Khatri","30,Kamdar Shopping Center,Monghibai road.","Opposite Railway station","Vile Parle East","Mumbai","400057","19.0997975","72.8451217","Maharashtra","10:00:00","20:30:00","1","0","1","1","0","1","1",NULL,NULL,"02226104998","1097","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"162","Dream Home","Shop No.4, Rameshwar building,S.V.road.","Opposite Kohinoor Electronics","Santacruz West","Mumbai","400054","19.086488","72.838112","Maharashtra","10:00:00","20:30:00","1","1","1","1","0","1","1",NULL,NULL,"02226121936","1098","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
"163","Kurl-On Mattress Xpress","Shop No.8, Darshan Smruti,174 S.V.road","Opposite Vijay sales, next to Airtel gallery","Santacruz West","Mumbai","400054","19.085107","72.838057","Maharashtra","11:00:00","21:00:00","1","1","1","1","1","1","1",NULL,NULL,"02226008746","1099","2015-10-28","N",NULL,NULL,NULL,NULL,NULL,NULL
